"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.503234748E2,-6.791377258E-1,-9.561965790E0,1.575623474E0,9.714679982E0
3.503335458E2,-6.891668701E-1,-9.538614349E0,1.542691956E0,9.687105509E0
3.503435858E2,-6.589297485E-1,-9.548793182E0,1.551373901E0,9.696411740E0
3.503536568E2,-6.259982300E-1,-9.557924194E0,1.540596313E0,9.701506362E0
3.503637278E2,-5.795947266E-1,-9.569001160E0,1.520088959E0,9.706306387E0
3.503737988E2,-5.514532471E-1,-9.548194427E0,1.505569153E0,9.681882874E0
3.503838388E2,-5.393284607E-1,-9.552834778E0,1.516346741E0,9.687457609E0
3.503939098E2,-5.539979553E-1,-9.611512756E0,1.535207520E0,9.749100129E0
3.504039808E2,-5.749543762E-1,-9.642049255E0,1.552870789E0,9.783204693E0
3.504140518E2,-5.825885010E-1,-9.658964081E0,1.553319855E0,9.800397902E0
3.504240918E2,-5.989045715E-1,-9.655072174E0,1.554816742E0,9.797783447E0
3.504341628E2,-6.126759338E-1,-9.646539917E0,1.544787598E0,9.788639992E0
3.504442328E2,-6.098318481E-1,-9.661209412E0,1.520987091E0,9.799197105E0
3.504542738E2,-5.833369446E-1,-9.661508789E0,1.499132538E0,9.794510322E0
3.504643438E2,-5.707630920E-1,-9.674082642E0,1.464105377E0,9.800880064E0
3.504744148E2,-5.745053101E-1,-9.668544159E0,1.429826660E0,9.790567235E0
3.504844858E2,-5.748046875E-1,-9.636361084E0,1.415755920E0,9.756752544E0
3.504945258E2,-5.686674500E-1,-9.585616608E0,1.450184326E0,9.711357423E0
3.505045968E2,-5.385800171E-1,-9.563612366E0,1.475481720E0,9.691738555E0
3.505146678E2,-5.376818848E-1,-9.592202911E0,1.515149231E0,9.726003069E0
3.505247388E2,-5.545967102E-1,-9.638606415E0,1.550924835E0,9.778327003E0
3.505347788E2,-5.641767883E-1,-9.639504547E0,1.579964447E0,9.784407545E0
3.505448498E2,-5.281018066E-1,-9.586963806E0,1.593286743E0,9.732796576E0
3.505549208E2,-4.999603271E-1,-9.554481354E0,1.594484253E0,9.699507941E0
3.505649908E2,-4.444258118E-1,-9.544452209E0,1.623972931E0,9.691819765E0
3.505750318E2,-4.065545654E-1,-9.560768280E0,1.643133087E0,9.709452253E0
3.505851028E2,-3.899391174E-1,-9.572743378E0,1.615141296E0,9.715871021E0
3.505951728E2,-4.179309082E-1,-9.545649719E0,1.592687988E0,9.686627372E0
3.506052138E2,-4.397854614E-1,-9.514364777E0,1.564995575E0,9.652241165E0
3.506152838E2,-5.186714172E-1,-9.584568787E0,1.567989349E0,9.725819732E0
3.506253548E2,-5.656736755E-1,-9.600735168E0,1.587448883E0,9.747517450E0
3.506354258E2,-5.837860107E-1,-9.576036530E0,1.582209778E0,9.723408327E0
3.506454658E2,-5.689668274E-1,-9.525292053E0,1.563049622E0,9.669438250E0
3.506555368E2,-5.553451538E-1,-9.490713959E0,1.559008026E0,9.633927844E0
3.506656078E2,-5.328918457E-1,-9.482331390E0,1.558858337E0,9.624376428E0
3.506756788E2,-5.472619629E-1,-9.488468628E0,1.560055847E0,9.631422886E0
3.506857188E2,-5.692662048E-1,-9.512568512E0,1.594035187E0,9.661985918E0
3.506957898E2,-5.999523926E-1,-9.538764038E0,1.638941803E0,9.697117741E0
3.507058608E2,-6.167175293E-1,-9.529932404E0,1.660646667E0,9.693177987E0
3.507159008E2,-6.261479187E-1,-9.531878357E0,1.708247681E0,9.703961890E0
3.507259718E2,-5.990542603E-1,-9.568252716E0,1.722617798E0,9.740520424E0
3.507360418E2,-5.617817688E-1,-9.610914001E0,1.702110443E0,9.776627571E0
3.507461128E2,-5.424719238E-1,-9.626032562E0,1.671873322E0,9.785189783E0
3.507561538E2,-5.225633240E-1,-9.610464935E0,1.632505188E0,9.762129987E0
3.507662238E2,-5.454656982E-1,-9.601633301E0,1.599274292E0,9.749183203E0
3.507762948E2,-5.885760498E-1,-9.573342133E0,1.586550751E0,9.721751110E0
3.507863658E2,-6.075865173E-1,-9.519005127E0,1.582509155E0,9.668761824E0
3.507964058E2,-6.093827820E-1,-9.501940613E0,1.571881256E0,9.650338516E0
3.508064768E2,-6.099815369E-1,-9.520951080E0,1.574425964E0,9.669508988E0
3.508165478E2,-5.816903687E-1,-9.531279602E0,1.574425964E0,9.677937366E0
3.508265878E2,-5.792953491E-1,-9.566755829E0,1.566642151E0,9.711476089E0
3.508366588E2,-5.644761658E-1,-9.583670654E0,1.587748260E0,9.730689651E0
3.508467298E2,-5.397775269E-1,-9.587562561E0,1.621128845E0,9.738622817E0
3.508568008E2,-5.017565918E-1,-9.588161316E0,1.638792114E0,9.740135353E0
3.508668408E2,-4.733157349E-1,-9.556876373E0,1.655407562E0,9.710730559E0
3.508769118E2,-4.662803650E-1,-9.526788940E0,1.634600830E0,9.677243656E0
3.508869818E2,-4.893324280E-1,-9.535021820E0,1.643133087E0,9.687929277E0
3.508970528E2,-5.134323120E-1,-9.567653961E0,1.661544800E0,9.724420095E0
3.509070938E2,-5.499563599E-1,-9.582024078E0,1.661095734E0,9.740476193E0
3.509171638E2,-5.933660889E-1,-9.645192719E0,1.675615540E0,9.807625265E0
3.509272348E2,-6.427633667E-1,-9.658814392E0,1.705702972E0,9.829306325E0
3.509373058E2,-6.441105652E-1,-9.589358826E0,1.675465851E0,9.755914459E0
3.509473458E2,-6.212081909E-1,-9.570947113E0,1.663041687E0,9.734199295E0
3.509574168E2,-5.646258545E-1,-9.518406372E0,1.631906433E0,9.673778002E0
3.509674878E2,-4.963677979E-1,-9.512269135E0,1.617386627E0,9.661551872E0
3.509775278E2,-4.543052673E-1,-9.546398163E0,1.636546783E0,9.696308397E0
3.509875988E2,-4.312532043E-1,-9.633666687E0,1.653910675E0,9.784116398E0
3.509977415E2,-4.677772522E-1,-9.660460968E0,1.704505463E0,9.820827895E0
3.510078115E2,-4.376898193E-1,-9.538614349E0,1.670376434E0,9.693652228E0
3.510178525E2,-4.781057739E-1,-9.617500305E0,1.650916901E0,9.769873278E0
3.510279235E2,-5.676196289E-1,-9.690847778E0,1.639091492E0,9.844863819E0
3.510379935E2,-6.120771790E-1,-9.736652527E0,1.607357483E0,9.887397988E0
3.510480645E2,-6.231541443E-1,-9.641151123E0,1.594933319E0,9.792033923E0
3.510581045E2,-5.528004456E-1,-9.560618591E0,1.544637909E0,9.700356821E0
3.510681755E2,-5.516029358E-1,-9.619595947E0,1.531914368E0,9.756416023E0
3.510782465E2,-5.481600952E-1,-9.665999451E0,1.571132813E0,9.808184500E0
3.510882865E2,-5.168751526E-1,-9.662556610E0,1.621428223E0,9.811278696E0
3.510983575E2,-4.700225830E-1,-9.498048706E0,1.638792114E0,9.649844043E0
3.511084285E2,-4.977149963E-1,-9.611213379E0,1.641486511E0,9.763074352E0
3.511184995E2,-5.246589661E-1,-9.592801666E0,1.635798340E0,9.745406459E0
3.511285395E2,-5.095404053E-1,-9.568701782E0,1.640588379E0,9.721687891E0
3.511386105E2,-5.053491211E-1,-9.507030029E0,1.644031219E0,9.661357894E0
3.511486815E2,-4.866380310E-1,-9.524094543E0,1.647174683E0,9.677725863E0
3.511587515E2,-4.939727783E-1,-9.573491821E0,1.676064606E0,9.731646691E0
3.511687925E2,-4.671784973E-1,-9.534273376E0,1.700014801E0,9.695910215E0
3.511788635E2,-4.728666687E-1,-9.596244507E0,1.703158264E0,9.757676957E0
3.511889335E2,-4.866380310E-1,-9.683063965E0,1.666933594E0,9.837540949E0
3.511990045E2,-5.442681885E-1,-9.706864471E0,1.684896240E0,9.867032029E0
3.512090445E2,-5.562432861E-1,-9.639803925E0,1.682501221E0,9.801328311E0
3.512191155E2,-5.483097839E-1,-9.556427307E0,1.641187134E0,9.711819691E0
3.512291865E2,-5.574407959E-1,-9.528435516E0,1.607806549E0,9.679197566E0
3.512392265E2,-6.478527832E-1,-9.577383728E0,1.647024994E0,9.739542270E0
3.512492975E2,-5.661227417E-1,-9.333840179E0,1.668430481E0,9.498669787E0
3.512593685E2,-6.147715759E-1,-9.403445435E0,1.702858887E0,9.576140064E0
3.512694395E2,-6.496490479E-1,-9.530082092E0,1.720222778E0,9.705857766E0
3.512794795E2,-6.556365967E-1,-9.603579254E0,1.763931885E0,9.786217325E0
3.512895505E2,-5.447172546E-1,-9.498797150E0,1.782792664E0,9.679990385E0
3.512996215E2,-3.757186890E-1,-9.401050415E0,1.697470093E0,9.560455960E0
3.513096915E2,-4.107458496E-1,-9.620643768E0,1.619332581E0,9.764616566E0
3.513197325E2,-5.047503662E-1,-9.727072449E0,1.669777679E0,9.882250192E0
3.513298025E2,-5.493576050E-1,-9.625433807E0,1.748963013E0,9.798450968E0
3.513398735E2,-5.599855042E-1,-9.511820068E0,1.751657410E0,9.687962038E0
3.513499145E2,-5.981561279E-1,-9.597142639E0,1.721869354E0,9.768713921E0
3.513599845E2,-6.170169067E-1,-9.676627350E0,1.735640717E0,9.850394684E0
3.513700555E2,-5.969586182E-1,-9.652677155E0,1.769170990E0,9.831607286E0
3.513801265E2,-5.200186157E-1,-9.548044739E0,1.743723907E0,9.719884298E0
3.513901665E2,-4.586462402E-1,-9.523944855E0,1.668879547E0,9.679929799E0
3.514002375E2,-4.430786133E-1,-9.541458435E0,1.640289001E0,9.691557962E0
3.514103085E2,-3.998185730E-1,-9.481582947E0,1.644330597E0,9.631411796E0
3.514203795E2,-3.797602844E-1,-9.514514465E0,1.676214294E0,9.668500284E0
3.514304195E2,-3.839515686E-1,-9.527687073E0,1.720522156E0,9.689398137E0
3.514404905E2,-3.538641357E-1,-9.471104736E0,1.759291534E0,9.639613657E0
3.514505615E2,-3.493734741E-1,-9.535470886E0,1.783690796E0,9.707153017E0
3.514606315E2,-2.881507874E-1,-9.488768005E0,1.785337372E0,9.659564103E0
3.514706725E2,-3.044668579E-1,-9.724078674E0,1.793719940E0,9.892817463E0
3.514807425E2,-3.161425781E-1,-9.630373535E0,1.790277100E0,9.800465940E0
3.514908135E2,-2.960842896E-1,-9.632169800E0,1.741777954E0,9.792862268E0
3.515008535E2,-3.487747192E-1,-9.670939178E0,1.697170715E0,9.824922230E0
3.515109245E2,-3.496728516E-1,-9.591005402E0,1.611399078E0,9.731714274E0
3.515209955E2,-4.245172119E-1,-9.639654236E0,1.566043396E0,9.775256547E0
3.515310665E2,-5.192701721E-1,-9.636959839E0,1.547631683E0,9.774241673E0
3.515411065E2,-5.819897461E-1,-9.623338165E0,1.564546509E0,9.767044348E0
3.515511775E2,-6.752458191E-1,-9.590556335E0,1.612297211E0,9.748550150E0
3.515612485E2,-7.102729797E-1,-9.573791199E0,1.642085266E0,9.739528204E0
3.515713195E2,-7.879614258E-1,-9.638756104E0,1.690734100E0,9.817590551E0
3.515813595E2,-7.252418518E-1,-9.492809601E0,1.647773438E0,9.662016723E0
3.515914305E2,-7.439529419E-1,-9.610165558E0,1.643133087E0,9.777966781E0
3.516015005E2,-6.798861694E-1,-9.470805359E0,1.650318146E0,9.637528175E0
3.516115415E2,-5.798941040E-1,-9.459429016E0,1.657203827E0,9.620987424E0
3.516216125E2,-4.945715332E-1,-9.442514191E0,1.677561493E0,9.603118650E0
3.516316825E2,-4.450245667E-1,-9.550140381E0,1.702559509E0,9.710918445E0
3.516417535E2,-4.421804810E-1,-9.676926727E0,1.773961029E0,9.848115160E0
3.516517935E2,-4.517605591E-1,-9.692194977E0,1.850751343E0,9.877652130E0
3.516618645E2,-4.581971741E-1,-9.611063690E0,1.857936401E0,9.799715178E0
3.516719355E2,-4.357438660E-1,-9.511520691E0,1.808988190E0,9.691818036E0
3.516820065E2,-4.730163574E-1,-9.512568512E0,1.787882080E0,9.690677298E0
3.516920465E2,-4.986131287E-1,-9.551637268E0,1.824705505E0,9.737142278E0
3.517021175E2,-4.932243347E-1,-9.576784973E0,1.873354340E0,9.770749058E0
3.517121885E2,-5.014572144E-1,-9.635612640E0,1.864672394E0,9.827181357E0
3.517222595E2,-5.180726624E-1,-9.689350891E0,1.854194183E0,9.878762880E0
3.517322995E2,-5.619314575E-1,-9.721983032E0,1.860032043E0,9.914254397E0
3.517423705E2,-5.490582275E-1,-9.573042755E0,1.853146362E0,9.766205198E0
3.517524405E2,-4.806504822E-1,-9.465266876E0,1.788031769E0,9.644654454E0
3.517624815E2,-4.749623108E-1,-9.386680298E0,1.695973206E0,9.550480686E0
3.517725515E2,-4.757107544E-1,-9.299711151E0,1.627415771E0,9.453010648E0
3.517826225E2,-4.653822327E-1,-9.316176910E0,1.631756744E0,9.469443644E0
3.517926935E2,-4.947212219E-1,-9.521250458E0,1.710193634E0,9.686264586E0
3.518027335E2,-5.484594727E-1,-9.622290344E0,1.769620056E0,9.799022115E0
3.518128045E2,-5.882766724E-1,-9.696236572E0,1.805545349E0,9.880438610E0
3.518228755E2,-5.204676819E-1,-9.548493805E0,1.791624298E0,9.729056387E0
3.518329465E2,-4.584965515E-1,-9.493857422E0,1.735341339E0,9.662036918E0
3.518429865E2,-4.379891968E-1,-9.605974274E0,1.723665619E0,9.769216931E0
3.518530575E2,-4.186793518E-1,-9.658215637E0,1.754800873E0,9.825260699E0
3.518631285E2,-3.939807129E-1,-9.739197235E0,1.823208618E0,9.916212647E0
3.518731685E2,-4.179309082E-1,-9.914782104E0,1.847009125E0,1.009400877E1
3.518832395E2,-6.521937561E-1,-1.016027161E1,1.832938385E0,1.034486051E1
3.518933105E2,-8.470884705E-1,-9.868228912E0,1.904489594E0,1.008595961E1
3.519033805E2,-6.996450806E-1,-9.278605042E0,1.845362549E0,9.486167703E0
3.519134215E2,-7.500901794E-1,-9.190288696E0,1.847158813E0,9.404043666E0
3.519234915E2,-5.860313416E-1,-9.053772583E0,1.863325195E0,9.262084620E0
3.519335625E2,-4.191284180E-1,-9.186845856E0,1.772913208E0,9.365736845E0
3.519436335E2,-3.445834351E-1,-9.458979950E0,1.635049896E0,9.605437398E0
3.519536735E2,-3.748205566E-1,-9.700278168E0,1.622026978E0,9.842096245E0
3.519637445E2,-4.671784973E-1,-9.750124512E0,1.705852661E0,9.909244020E0
3.519738155E2,-4.938230896E-1,-9.604926453E0,1.796713715E0,9.783999876E0
3.519838865E2,-5.143304443E-1,-9.580227814E0,1.772613831E0,9.756406129E0
3.519939979E2,-5.343887329E-1,-9.554780731E0,1.743274841E0,9.727199664E0
3.520040689E2,-5.339396667E-1,-9.622889099E0,1.778900757E0,9.800488462E0
3.520141399E2,-4.828958130E-1,-9.579629059E0,1.832189941E0,9.765213835E0
3.520241799E2,-4.101470947E-1,-9.548044739E0,1.838027802E0,9.731994923E0
3.520342509E2,-3.353027344E-1,-9.510472870E0,1.835782471E0,9.691832614E0
3.520443209E2,-2.335144043E-1,-9.465715942E0,1.786534882E0,9.635663660E0
3.520543919E2,-2.808160400E-1,-9.523046722E0,1.707648926E0,9.679015517E0
3.520644329E2,-3.281176758E-1,-9.493707733E0,1.642085266E0,9.640258905E0
3.520745029E2,-4.111949158E-1,-9.569300537E0,1.623374176E0,9.714727878E0
3.520845739E2,-5.501060486E-1,-9.730066223E0,1.664688263E0,9.886758437E0
3.520946449E2,-5.584886169E-1,-9.667496338E0,1.760489044E0,9.842343047E0
3.521046849E2,-4.767585754E-1,-9.513766022E0,1.798060913E0,9.693919006E0
3.521147559E2,-3.918850708E-1,-9.475146332E0,1.770518188E0,9.647108716E0
3.521248269E2,-3.393443298E-1,-9.541608124E0,1.748214569E0,9.706373903E0
3.521348669E2,-4.697232056E-1,-9.745484161E0,1.713786163E0,9.906168000E0
3.521449379E2,-5.448669434E-1,-9.645941162E0,1.747166748E0,9.818026917E0
3.521550089E2,-5.098397827E-1,-9.412576447E0,1.733096008E0,9.584370284E0
3.521650799E2,-4.532574463E-1,-9.312883759E0,1.692530365E0,9.476281193E0
3.521751199E2,-4.483177185E-1,-9.523346100E0,1.688189392E0,9.682204973E0
3.521851909E2,-5.580395508E-1,-9.822723541E0,1.750010834E0,9.992989734E0
3.521952609E2,-5.604345703E-1,-9.781409454E0,1.845212860E0,9.969697504E0
3.522053319E2,-4.415817261E-1,-9.566157074E0,1.822609863E0,9.748244062E0
3.522153729E2,-4.444258118E-1,-9.603130188E0,1.736239471E0,9.768938080E0
3.522254429E2,-5.129832458E-1,-9.639055481E0,1.702559509E0,9.801696346E0
3.522355139E2,-4.632865906E-1,-9.433832245E0,1.695823517E0,9.596230650E0
3.522455849E2,-3.912863159E-1,-9.352401581E0,1.647474060E0,9.504456380E0
3.522556249E2,-3.854484558E-1,-9.521400146E0,1.604064331E0,9.663263095E0
3.522656959E2,-3.888912964E-1,-9.567354584E0,1.607207794E0,9.709203215E0
3.522757669E2,-4.185296631E-1,-9.640552368E0,1.598974915E0,9.781213515E0
3.522858069E2,-4.487667847E-1,-9.626032562E0,1.636247406E0,9.774415588E0
3.522958779E2,-4.210743713E-1,-9.565558319E0,1.680405579E0,9.721161067E0
3.523059489E2,-4.177812195E-1,-9.567953339E0,1.719324646E0,9.730177258E0
3.523160189E2,-4.532574463E-1,-9.612261200E0,1.734592896E0,9.778027419E0
3.523260599E2,-5.571414185E-1,-9.644144897E0,1.751058655E0,9.817644513E0
3.523361309E2,-5.617817688E-1,-9.538165283E0,1.823208618E0,9.727090284E0
3.523462009E2,-5.504054260E-1,-9.482032013E0,1.848506012E0,9.676200272E0
3.523562719E2,-4.760101318E-1,-9.379495239E0,1.827848969E0,9.567787019E0
3.523663119E2,-4.558021545E-1,-9.412127380E0,1.795516205E0,9.592693880E0
3.523763829E2,-4.093986511E-1,-9.318272552E0,1.789378967E0,9.497351615E0
3.523864539E2,-2.832110596E-1,-9.329948273E0,1.707798615E0,9.489189606E0
3.523964939E2,-4.492158508E-1,-9.665700073E0,1.705253906E0,9.825245222E0
3.524065649E2,-4.131408691E-1,-9.583670654E0,1.745819550E0,9.750144332E0
3.524166359E2,-3.764671326E-1,-9.564510498E0,1.754501495E0,9.731385516E0
3.524267069E2,-3.405418396E-1,-9.556127930E0,1.713935852E0,9.714583154E0
3.524367469E2,-3.227288818E-1,-9.557624817E0,1.635948029E0,9.701993199E0
3.524468179E2,-3.305126953E-1,-9.618248749E0,1.561403046E0,9.749765490E0
3.524568889E2,-3.402424622E-1,-9.690548401E0,1.538051605E0,9.817743936E0
3.524669589E2,-3.474275208E-1,-9.745334473E0,1.566342773E0,9.876521632E0
3.524769999E2,-3.532653809E-1,-9.747280426E0,1.578467560E0,9.880578524E0
3.524870709E2,-3.513194275E-1,-9.708211670E0,1.571432190E0,9.840843373E0
3.524971409E2,-3.622467041E-1,-9.633966064E0,1.573677521E0,9.768366585E0
3.525072119E2,-3.838018799E-1,-9.538764038E0,1.523831177E0,9.667335968E0
3.525172519E2,-3.852987671E-1,-9.519753571E0,1.508113861E0,9.646168701E0
3.525273229E2,-3.998185730E-1,-9.610315247E0,1.508862305E0,9.736255927E0
3.525373939E2,-4.417314148E-1,-9.736652527E0,1.522184601E0,9.864815002E0
3.525474339E2,-4.668791199E-1,-9.770482178E0,1.529070282E0,9.900421911E0
3.525575049E2,-4.546046448E-1,-9.751621399E0,1.560953979E0,9.886220846E0
3.525675759E2,-4.264631653E-1,-9.748627625E0,1.596280518E0,9.887655075E0
3.525776469E2,-4.285588074E-1,-9.688602448E0,1.598974915E0,9.829008130E0
3.525876869E2,-4.126918030E-1,-9.601184235E0,1.615740051E0,9.744930433E0
3.525977579E2,-3.945794678E-1,-9.518256683E0,1.635049896E0,9.665727671E0
3.526078289E2,-3.848497009E-1,-9.428443451E0,1.655856628E0,9.580475791E0
3.526178989E2,-3.448828125E-1,-9.369166718E0,1.700314178E0,9.528446749E0
3.526279399E2,-2.939886475E-1,-9.322014771E0,1.751657410E0,9.489715085E0
3.526380099E2,-2.146536255E-1,-9.313632202E0,1.808838501E0,9.490085231E0
3.526480809E2,-1.764830017E-1,-9.407187653E0,1.873953094E0,9.593645083E0
3.526581219E2,-2.088157654E-1,-9.583371277E0,1.892065430E0,9.770594692E0
3.526681919E2,-3.101550293E-1,-9.779313812E0,1.894161072E0,9.965892883E0
3.526782629E2,-2.580633545E-1,-9.819280701E0,1.948498077E0,1.001406585E1
3.526883339E2,-3.379971313E-1,-9.686207428E0,1.728904724E0,9.845098676E0
3.526983739E2,-5.281018066E-1,-9.561067657E0,1.508413239E0,9.693720481E0
3.527084449E2,-5.819897461E-1,-9.548793182E0,1.572030945E0,9.694815346E0
3.527185159E2,-5.742059326E-1,-9.548344116E0,1.658251648E0,9.708263817E0
3.527285869E2,-5.090913391E-1,-9.453591156E0,1.658700714E0,9.611495607E0
3.527386269E2,-4.170327759E-1,-9.380692749E0,1.609004059E0,9.526815147E0
3.527486979E2,-3.543132019E-1,-9.375753021E0,1.607956238E0,9.519233468E0
3.527587689E2,-3.294648743E-1,-9.391769714E0,1.694476318E0,9.549090819E0
3.527688389E2,-3.321592712E-1,-9.460327148E0,1.807790680E0,9.637231277E0
3.527788799E2,-3.631448364E-1,-9.582922211E0,1.880090332E0,9.772359588E0
3.527889499E2,-4.556524658E-1,-9.694739685E0,1.909579010E0,9.891515997E0
3.527990209E2,-5.586383057E-1,-9.708061981E0,1.869911499E0,9.902278182E0
3.528090609E2,-6.002517700E-1,-9.646988983E0,1.830543365E0,9.837458393E0
3.528191319E2,-6.042933655E-1,-9.577982483E0,1.780996399E0,9.760884544E0
3.528292029E2,-5.879772949E-1,-9.506281586E0,1.722019043E0,9.678866487E0
3.528392739E2,-5.050497437E-1,-9.450896759E0,1.716181183E0,9.618721466E0
3.528493139E2,-4.638853455E-1,-9.450447693E0,1.718426514E0,9.616607556E0
3.528593849E2,-4.227209473E-1,-9.458231506E0,1.715133362E0,9.621773157E0
3.528694559E2,-3.760180664E-1,-9.510472870E0,1.757495270E0,9.678805371E0
3.528795269E2,-3.844006348E-1,-9.583670654E0,1.760489044E0,9.751606469E0
3.528895669E2,-3.863465881E-1,-9.618697815E0,1.777553558E0,9.789193429E0
3.528996379E2,-4.472698975E-1,-9.631571045E0,1.744921417E0,9.798569381E0
3.529097079E2,-5.237608337E-1,-9.628128204E0,1.721270599E0,9.794792014E0
3.529197489E2,-5.514532471E-1,-9.584868164E0,1.740730133E0,9.757250627E0
3.529298199E2,-5.519023132E-1,-9.560019836E0,1.767225037E0,9.737641386E0
3.529398899E2,-5.167254639E-1,-9.553134155E0,1.793420563E0,9.733742071E0
3.529499609E2,-4.727169800E-1,-9.560019836E0,1.796713715E0,9.738871638E0
3.529600009E2,-4.514611816E-1,-9.571545868E0,1.801204376E0,9.750007421E0
3.529700719E2,-4.315525818E-1,-9.543105011E0,1.798360291E0,9.720657931E0
3.529801429E2,-4.397854614E-1,-9.542057190E0,1.760788422E0,9.713117035E0
3.529902139E2,-4.881349182E-1,-9.558522949E0,1.721869354E0,9.724632165E0
3.530003211E2,-5.551954651E-1,-9.554331665E0,1.712588654E0,9.722471675E0
3.530103921E2,-6.032455444E-1,-9.546847229E0,1.732946320E0,9.721589384E0
3.530204631E2,-6.274951172E-1,-9.532477112E0,1.732048187E0,9.708854769E0
3.530305341E2,-6.005511475E-1,-9.544302521E0,1.727407837E0,9.717937545E0
3.530405741E2,-5.605842590E-1,-9.545649719E0,1.738484802E0,9.718848321E0
3.530506451E2,-5.071453857E-1,-9.556127930E0,1.781146088E0,9.733923096E0
3.530607151E2,-4.716691589E-1,-9.590556335E0,1.815275116E0,9.772229345E0
3.530707561E2,-4.932243347E-1,-9.590556335E0,1.814077606E0,9.773071095E0
3.530808261E2,-5.069956970E-1,-9.586365051E0,1.862876129E0,9.778841803E0
3.530908971E2,-4.909790039E-1,-9.588011627E0,1.911225586E0,9.788963714E0
3.531009681E2,-4.737648010E-1,-9.599387970E0,1.928888855E0,9.802719760E0
3.531110081E2,-4.625381470E-1,-9.616003418E0,1.895957336E0,9.812039416E0
3.531210791E2,-4.328997803E-1,-9.587113495E0,1.853146362E0,9.774164866E0
3.531311501E2,-4.092489624E-1,-9.552385712E0,1.825603638E0,9.733878268E0
3.531412211E2,-4.204756165E-1,-9.539512482E0,1.795366516E0,9.716091758E0
3.531512611E2,-4.230203247E-1,-9.529782715E0,1.787283325E0,9.705157725E0
3.531613321E2,-4.340972900E-1,-9.512269135E0,1.776206360E0,9.686413866E0
3.531714031E2,-4.546046448E-1,-9.495204620E0,1.770069122E0,9.669473660E0
3.531814431E2,-4.486170959E-1,-9.488768005E0,1.772464142E0,9.663312304E0
3.531915141E2,-4.475692749E-1,-9.479187927E0,1.760788422E0,9.651719944E0
3.532015851E2,-4.652325439E-1,-9.466464386E0,1.749112701E0,9.637934661E0
3.532116551E2,-3.836521912E-1,-9.554481354E0,1.774709473E0,9.725476680E0
3.532216961E2,-3.954776001E-1,-9.777068481E0,1.776954803E0,9.945101256E0
3.532317661E2,-5.504054260E-1,-9.640851746E0,1.683249664E0,9.802157821E0
3.532418371E2,-4.852908325E-1,-9.448651428E0,1.790426788E0,9.629026383E0
3.532519081E2,-4.607418823E-1,-9.514963531E0,1.872905273E0,9.708480224E0
3.532619481E2,-5.057981873E-1,-9.504185944E0,1.826202393E0,9.691253657E0
